ilename,text_flow_score,writing_standard_score,structure_score,references_score,formulas_score,images_and_tables_score,pdf_length_score,word_count_score,title_score,total_score
C543.pdf,7,5.348001150417026,3.25,10,10,10,10.0,10,1.2121212121212122,66.81012236253824
C544.pdf,7,5.193422294109719,4.5,1,10,10,0.0,10,4.765840220385675,52.4592625144954
C545.pdf,7,4.9112616973217165,3.0,4,10,10,0.3260000000000005,10,4.545454545454545,53.78271624277627
C546.pdf,7,5.550915515579826,2.25,7,10,10,0.7169999999999987,10,2.727272727272727,55.24518824285255
C547.pdf,7,5.648148148148148,3.5,0,10,10,0.33800000000000097,10,2.727272727272727,49.21342087542088
C548.pdf,7,5.507070092747454,3.75,5,10,9,5.85,7,3.333333333333333,56.44040342608079
C549.pdf,7,5.569044006069803,2.75,7,10,10,0.0,10,4.545454545454545,56.86449855152435
C550.pdf,7,5.406585410223759,3.5,0,10,0,1.4269999999999996,10,3.333333333333333,40.6669187435571
C551.pdf,7,5.361813426329556,2.0,10,10,10,1.295,10,3.333333333333333,58.99014675966289
C552.pdf,7,5.340352151025595,4.0,0,10,0,8.787,9,0.6060606060606061,44.73341275708621
C553.pdf,7,5.603261774005658,4.0,1,10,10,7.299999999999999,10,1.5151515151515151,56.41841328915717
C554.pdf,7,5.070150694083587,3.5,6,10,10,3.007999999999999,10,5.523415977961433,60.101566672045024
C555.pdf,7,5.169739438057011,2.75,1,10,10,1.065999999999999,10,5.674931129476583,52.66067056753359
C556.pdf,7,4.841613091759205,4.0,0,10,10,0.0,10,2.727272727272727,48.568885819031934
C557.pdf,7,5.254338719329743,4.5,9,10,3,0.3070000000000004,10,4.848484848484849,53.9098235678146
C558.pdf,7,5.339702760084926,1.0,0,10,7,0.30600000000000094,6,4.242424242424242,40.88812700250917
C559.pdf,7,5.376871450696954,1.5,7,10,10,2.4299999999999997,10,4.242424242424242,57.549295693121195
C560.pdf,7,4.762149652867061,3.0,3,10,10,0.015000000000000568,10,5.8264462809917354,53.6035959338588
C561.pdf,7,5.438508064516129,4.5,8,10,10,0.3829999999999991,10,3.9393939393939394,59.26090200391006
C562.pdf,7,5.530377668308702,4.5,3,10,6,0.0,3,4.848484848484849,43.87886251679355
C563.pdf,7,5.065510597302505,3.25,4,10,10,0.0,8,2.727272727272727,50.04278332457523
C564.pdf,7,5.179357394366198,3.75,0,10,10,10.0,10,1.8181818181818183,57.74753921254802
C565.pdf,7,5.450346420323325,4.0,1,6,0,0.0,5,3.333333333333333,31.783679753656656
C566.pdf,7,5.216294160057679,3.0,0,10,3,0.0,3,5.523415977961433,36.73971013801911
C567.pdf,7,4.448563484708063,4.25,4,6,0,4.289,5,2.121212121212121,37.10877560592019
C568.pdf,7,5.214723926380368,3.5,9,10,6,2.248,7,7.501084773812047,57.463808700192416
C569.pdf,7,5.711089010442566,4.5,0,10,10,0.0,10,4.242424242424242,51.453513252866806
C570.pdf,7,5.148429409734208,3.75,0,10,10,5.272,10,5.37190082644628,56.54233023618048
C571.pdf,7,5.306879287965883,4.0,9,10,10,3.2729999999999997,10,3.9393939393939394,62.51927322735982
C572.pdf,7,5.453299392990014,4.5,8,10,9,0.0,7,1.8181818181818183,52.77148121117184
C573.pdf,7,5.400036449790414,1.5,6,10,8,8.588,9,4.462809917355371,59.950846367145786
C574.pdf,7,5.249657333072254,4.0,10,10,10,0.0,10,5.8264462809917354,62.07610361406398
C575.pdf,7,5.567664593884222,4.75,8,10,10,2.248,10,3.9393939393939394,61.50505853327816
C576.pdf,7,5.465734265734266,2.25,4,10,10,0.0,10,3.333333333333333,52.049067599067605
C577.pdf,7,5.625894134477826,2.0,10,10,8,0.0,9,1.8181818181818183,53.444075952659645
C578.pdf,7,5.303363376566278,4.0,7,10,10,0.0,10,4.848484848484849,58.15184822505113
C579.pdf,7,5.460307399778165,3.5,7,10,10,0.0,9,6.129476584022039,58.0897839838002
C580.pdf,7,5.2158566386098295,3.75,10,10,3,0.0,10,3.9393939393939394,52.905250578003766
C581.pdf,5,4.9669135802469135,1.5,10,10,0,0.23499999999999943,10,6.222716677262131,47.92463025750904
C582.pdf,7,6.0232495268991615,3.75,2,8,10,0.0,5,3.6363636363636367,45.409613163262804
C583.pdf,7,5.360580276189148,4.0,0,10,10,0.0,10,5.674931129476583,52.03551140566573
C584.pdf,7,5.701643489254109,1.75,1,10,7,2.612,3,4.848484848484849,42.91212833773896
C585.pdf,7,5.909090909090909,1.75,5,7,10,0.4089999999999989,1,6.432506887052342,44.500597796143246
C586.pdf,7,5.678479989219781,4.5,3,10,0,1.061,10,2.727272727272727,43.96675271649251
C587.pdf,7,5.639595225739491,3.5,5,10,10,0.0,10,5.523415977961433,56.663011203700925
C588.pdf,7,5.686022610483042,3.75,7,10,7,0.0,10,5.674931129476583,56.110953739959626
C589.pdf,7,5.1119208745445075,3.75,0,10,10,10.0,10,5.068870523415978,60.93079139796049
C590.pdf,7,5.439850064425443,4.0,0,10,10,0.16999999999999993,10,5.853994490358127,52.46384455478357
C591.pdf,7,5.836382645060115,4.5,10,8,4,0.0,6,5.37190082644628,50.70828347150639
C592.pdf,7,5.863840719332049,1.5,0,5,0,0.0,0,1.5151515151515151,20.878992234483565
C593.pdf,7,5.905385375494071,4.5,9,10,10,2.4000000000000004,10,3.6363636363636367,62.44174901185771
C594.pdf,7,5.907059874888293,4.0,1,10,8,0.09799999999999898,10,4.848484848484849,50.85354472337314
C595.pdf,7,5.356978350990326,3.75,10,10,7,0.14000000000000057,6,4.242424242424242,53.48940259341457
C596.pdf,7,5.468357959297463,4.5,5,10,5,0.0,10,3.9393939393939394,50.9077518986914
C597.pdf,7,5.397377575595398,1.5,1,3,3,0.0,6,3.9393939393939394,30.836771514989337
C598.pdf,7,5.323760683760684,3.5,10,10,10,1.6029999999999998,10,5.247933884297521,62.67469456805821
C599.pdf,7,5.12985965478303,3.75,2,10,3,9.395,10,2.4242424242424243,52.69910207902545
C600.pdf,8,5.19216225507047,4.25,7,10,10,1.6460000000000008,10,5.37190082644628,61.46006308151675
C601.pdf,7,5.366066748208981,4.25,10,10,7,0.0,9,2.727272727272727,55.343339475481706
C602.pdf,7,5.165063326181743,2.5,10,10,10,8.477,10,4.242424242424242,67.38448756860598
C603.pdf,7,5.216118477699329,4.25,6,10,8,1.0039999999999996,10,7.131807586353041,58.601926064052364
C604.pdf,7,5.547160614184743,2.75,2,10,1,0.0,10,2.727272727272727,41.024433341457474
C605.pdf,7,5.486292428198434,3.75,8,10,10,0.0,10,6.872067326612781,61.10835975481121
C606.pdf,7,4.858593905596495,4.0,10,10,10,1.9559999999999995,10,5.068870523415978,62.88346442901248
C607.pdf,7,5.723437154848686,3.5,6,10,10,0.0,8,5.068870523415978,55.29230767826466
C608.pdf,7,6.070672873465933,1.5,0,10,6,3.946999999999999,10,2.727272727272727,47.24494560073866
C609.pdf,7,5.5099406145107155,4.0,7,10,10,3.157,10,3.9393939393939394,60.606334553904645
C610.pdf,7,5.532194480946123,1.75,1,2,0,0.0,2,3.9393939393939394,23.221588420340062
